,year_month,passengers,lag_1,lag_3,lag_6,lag_12,roll_mean_3,roll_mean_6,roll_mean_12,roll_std_6,exp_mean,exp_std,exp_min,exp_max
235,2019-08-01,7771096,7884841.0,7051031.0,7335777.0,7885044.0,7245030.333333333,7345338.166666667,7661411.166666667,399056.7579412701,5272627.736170213,2278810.9652571734,567.0,9239910.0
236,2019-09-01,7692504,7771096.0,6799219.0,7690335.0,7593784.0,7485052.0,7417891.333333333,7651915.5,434931.2647004098,5283214.466101695,2279765.8299442935,567.0,9239910.0
237,2019-10-01,8285646,7692504.0,7884841.0,7310826.0,7951365.0,7782813.666666667,7418252.833333333,7660142.166666667,435203.81573763565,5293380.244725739,2280307.424271947,567.0,9239910.0
238,2019-11-01,8037997,8285646.0,7771096.0,7051031.0,7839318.0,7916415.333333333,7580722.833333333,7687998.916666667,553075.6154131179,5305952.789915967,2283743.035677723,567.0,9239910.0
239,2019-12-01,8572632,8037997.0,7692504.0,6799219.0,8277206.0,8005382.333333333,7745217.166666667,7704555.5,509045.9886554458,5317383.937238494,2285781.8928945544,567.0,9239910.0
240,2020-01-01,8753711,8572632.0,8285646.0,7884841.0,8318188.0,8298758.333333333,8040786.0,7729174.333333333,335015.30009424256,5330947.470833333,2290652.8425842477,567.0,9239910.0
241,2020-02-01,7480448,8753711.0,8037997.0,7771096.0,7335777.0,8454780.0,8185597.666666667,7765467.916666667,428788.2825520109,5345149.809128631,2296484.0112507124,567.0,9239910.0
242,2020-03-01,5004411,7480448.0,8572632.0,7692504.0,7690335.0,8268930.333333333,8137156.333333333,7777523.833333333,496113.2935831319,5353973.355371901,2295821.5452545453,567.0,9239910.0
243,2020-04-01,397727,5004411.0,8753711.0,8285646.0,7310826.0,7079523.333333333,7689140.833333333,7553696.833333333,1388719.7195180168,5352534.8271604935,2291182.94159563,567.0,9239910.0
244,2020-05-01,548123,397727.0,7480448.0,8037997.0,7051031.0,4294195.333333333,6374487.666666667,6977605.25,3227436.5022474243,5332228.237704918,2308361.228289396,567.0,9239910.0
245,2020-06-01,787963,548123.0,5004411.0,8572632.0,6799219.0,1983420.3333333333,5126175.333333333,6435696.25,3844770.2588783484,5312701.2775510205,2323814.1811511046,567.0,9239910.0
246,2020-07-01,1626252,787963.0,397727.0,8753711.0,7884841.0,577937.6666666666,3828730.5,5934758.25,3761731.9372435757,5294308.032520325,2336941.525469952,567.0,9239910.0
247,2020-09-01,2997844,1626252.0,548123.0,7480448.0,7771096.0,987446.0,2640820.6666666665,5413209.166666667,2928543.522749604,5279457.603238867,2343836.067471309,567.0,9239910.0
248,2020-10-01,4043445,2997844.0,787963.0,5004411.0,7692504.0,1804019.6666666667,1893720.0,5015438.166666667,1802129.4249519343,5270257.548387097,2343569.354097898,567.0,9239910.0
249,2020-11-01,4307653,4043445.0,1626252.0,397727.0,8285646.0,2889180.3333333335,1733559.0,4711349.916666667,1485217.9721512895,5265330.590361446,2340131.4772041864,567.0,9239910.0
250,2020-12-01,4732638,4307653.0,2997844.0,548123.0,8037997.0,3782980.6666666665,2385213.3333333335,4379850.5,1632357.4787224336,5261499.88,2336212.97903619,567.0,9239910.0
251,2021-01-01,5390792,4732638.0,4043445.0,787963.0,8572632.0,4361245.333333333,3082632.5,4104403.9166666665,1583672.6555920257,5259392.8605577685,2331774.826467362,567.0,9239910.0
252,2021-02-01,4315210,5390792.0,4307653.0,1626252.0,8753711.0,4810361.0,3849770.6666666665,3839250.5833333335,1346935.9125822845,5259914.285714285,2327139.941857185,567.0,9239910.0
253,2021-03-01,3223332,4315210.0,4732638.0,2997844.0,7480448.0,4812880.0,4297930.333333333,3469375.5,792300.1645913469,5256180.276679842,2323277.307011211,567.0,9239910.0
254,2021-04-01,2643048,3223332.0,5390792.0,4043445.0,5004411.0,4309778.0,4335511.666666667,3114615.8333333335,720383.3310466558,5248176.937007874,2322187.0218024384,567.0,9239910.0
255,2021-05-01,3622802,2643048.0,4315210.0,4307653.0,397727.0,3393863.3333333335,4102112.1666666665,2917835.5833333335,1004692.8967457537,5237960.7450980395,2323345.9792918502,567.0,9239910.0
256,2021-06-01,4205406,3622802.0,3223332.0,4732638.0,548123.0,3163060.6666666665,3987970.3333333335,3186591.8333333335,1015515.6460497658,5231651.53125,2320982.236646097,567.0,9239910.0
257,2021-07-01,5801892,4205406.0,2643048.0,5390792.0,787963.0,3490418.6666666665,3900098.3333333335,3491365.4166666665,959456.048176816,5227658.357976654,2317329.003884878,567.0,9239910.0
258,2021-08-01,5545333,5801892.0,3622802.0,4315210.0,1626252.0,4543366.666666667,3968615.0,3909192.8333333335,1092635.7016848782,5229884.069767442,2313092.4745553336,567.0,9239910.0
259,2021-09-01,5819710,5545333.0,4205406.0,3223332.0,2997844.0,5184210.333333333,4173635.5,4235782.916666667,1271453.892829743,5231102.01930502,2308688.5941257444,567.0,9239910.0
260,2021-10-01,6430338,5819710.0,5801892.0,2643048.0,4043445.0,5722311.666666667,4606365.166666667,4470938.416666667,1324079.2830428914,5233365.896153846,2304516.4881009986,567.0,9239910.0
261,2021-11-01,6777970,6430338.0,5545333.0,3622802.0,4307653.0,5931793.666666667,5237580.166666667,4669846.166666667,1081443.3023859279,5237951.996168583,2301273.4601330454,567.0,9239910.0
262,2021-12-01,7546149,6777970.0,5819710.0,4205406.0,4732638.0,6342672.666666667,5763441.5,4875705.916666667,889236.6997711676,5243829.9274809165,2298830.356678569,567.0,9239910.0
263,2022-01-01,7092258,7546149.0,6430338.0,5801892.0,5390792.0,6918152.333333333,6320232.0,5110165.166666667,754213.0981432379,5252583.992395437,2298826.950905145,567.0,9239910.0
264,2022-02-01,5470366,7092258.0,6777970.0,5545333.0,4315210.0,7138792.333333333,6535293.0,5251954.0,760792.6621365527,5259552.454545454,2297244.3258028827,567.0,9239910.0
265,2022-03-01,6428286,5470366.0,7546149.0,5819710.0,3223332.0,6702924.333333333,6522798.5,5348217.0,780658.6209543342,5260347.97735849,2292925.9271510392,567.0,9239910.0
266,2022-04-01,6108857,6428286.0,7092258.0,6430338.0,2643048.0,6330303.333333333,6624227.833333333,5615296.5,707108.3549517641,5264738.721804512,2289715.652002205,567.0,9239910.0
267,2022-05-01,6297955,6108857.0,5470366.0,6777970.0,3622802.0,6002503.0,6570647.666666667,5904113.916666667,736315.1432686208,5267900.213483146,2285991.3984734807,567.0,9239910.0
268,2022-06-01,5977245,6297955.0,6428286.0,7546149.0,4205406.0,6278366.0,6490645.166666667,6127043.333333333,735360.631466078,5271743.701492538,2282573.8881231416,567.0,9239910.0
269,2022-07-01,7448195,5977245.0,6108857.0,7092258.0,5801892.0,6128019.0,6229161.166666667,6274696.583333333,537219.580240135,5274366.382899628,2278717.4080434777,567.0,9239910.0
270,2022-08-01,7261413,7448195.0,6297955.0,5470366.0,5545333.0,6574465.0,6288484.0,6411888.5,657725.8606349766,5282417.6,2278322.150345804,567.0,9239910.0
271,2022-09-01,6893943,7261413.0,5977245.0,6428286.0,5819710.0,6895617.666666667,6586991.833333333,6554895.166666667,617357.0695292877,5289720.166051661,2277274.3705221866,567.0,9239910.0
272,2022-10-01,7114646,6893943.0,7448195.0,6108857.0,6430338.0,7201183.666666667,6664601.333333333,6644414.583333333,622662.1598798906,5295618.044117647,2275149.141717225,567.0,9239910.0
273,2022-11-01,7192606,7114646.0,7261413.0,6297955.0,6777970.0,7090000.666666667,6832232.833333333,6701440.25,576823.6031822828,5302281.150183151,2273630.01943124,567.0,9239910.0
274,2022-12-01,7291021,7192606.0,6893943.0,5977245.0,7546149.0,7067065.0,6981341.333333333,6735993.25,524336.3983874214,5309180.145985401,2272333.4485202488,567.0,9239910.0
275,2023-01-01,7659682,7291021.0,7114646.0,7448195.0,7092258.0,7199424.333333333,7200304.0,6714732.583333333,186905.02740169334,5316386.84,2271329.3318943474,567.0,9239910.0
276,2023-02-01,6482457,7659682.0,7192606.0,7261413.0,5470366.0,7381103.0,7235551.833333333,6762017.916666667,251710.62226889585,5324877.039855072,2271579.2320503886,567.0,9239910.0
277,2023-03-01,7314069,6482457.0,7291021.0,6893943.0,6428286.0,7144386.666666667,7105725.833333333,6846358.833333333,395511.1814376346,5329056.028880866,2268526.7923560725,567.0,9239910.0
278,2023-04-01,6865855,7314069.0,7659682.0,7114646.0,6108857.0,7152069.333333333,7175746.833333333,6920174.083333333,387629.3944393204,5336196.363309353,2267555.7490167157,567.0,9239910.0
279,2023-05-01,7308869,6865855.0,6482457.0,7192606.0,6297955.0,6887460.333333333,7134281.666666667,6983257.25,408231.8491787403,5341679.010752688,2265325.5699381554,567.0,9239910.0
280,2023-06-01,7002231,7308869.0,7314069.0,7291021.0,5977245.0,7162931.0,7153658.833333333,7067500.083333333,414268.60247741913,5348704.689285714,2264316.1423600265,567.0,9239910.0
281,2023-07-01,8191048,7002231.0,6865855.0,7659682.0,7448195.0,7058985.0,7105527.166666667,7152915.583333333,411886.9881054674,5354589.12455516,2262420.4938782966,567.0,9239910.0
282,2023-08-01,8171315,8191048.0,7308869.0,6482457.0,7261413.0,7500716.0,7194088.166666667,7214820.0,578353.5338909882,5364647.489361702,2264698.9118442573,567.0,9239910.0
283,2023-09-01,7485686,8171315.0,7002231.0,7314069.0,6893943.0,7788198.0,7475564.5,7290645.166666667,573697.4568316742,5374565.042402827,2266827.956481809,567.0,9239910.0
284,2023-10-01,7627557,7485686.0,8191048.0,6865855.0,7114646.0,7949349.666666667,7504167.333333333,7339957.083333333,568288.0916699714,5381998.566901408,2266284.3550804495,567.0,9239910.0
285,2023-11-01,7502556,7627557.0,8171315.0,7308869.0,7192606.0,7761519.333333333,7631117.666666667,7382699.666666667,474518.8779855857,5389877.719298245,2266197.9636565815,567.0,9239910.0
286,2023-12-01,7755732,7502556.0,7485686.0,7002231.0,7291021.0,7538599.666666667,7663398.833333333,7408528.833333333,454372.5969868776,5397264.706293706,2265665.3993121143,567.0,9239910.0
287,2024-01-01,7756016,7755732.0,7627557.0,8191048.0,7659682.0,7628615.0,7788982.333333333,7447254.75,319069.7420507008,5405482.362369338,2265981.549827856,567.0,9239910.0
288,2024-02-01,6607778,7756016.0,7502556.0,8171315.0,6482457.0,7671434.666666667,7716477.0,7455282.583333333,251759.94125840082,5413643.9375,2266266.8855403615,567.0,9239910.0
289,2024-03-01,7422552,6607778.0,7755732.0,7485686.0,7314069.0,7373175.333333333,7455887.5,7465726.0,431696.62528392684,5417775.889273357,2263419.2026615962,567.0,9239910.0
290,2024-04-01,7185319,7422552.0,7756016.0,7627557.0,6865855.0,7262115.333333333,7445365.166666667,7474766.25,431594.45533347357,5424688.910344828,2262564.622904047,567.0,9239910.0
291,2024-05-01,7120710,7185319.0,6607778.0,7502556.0,7308869.0,7071883.0,7371658.833333333,7501388.25,432019.2756340821,5430739.18556701,2261017.1516835494,567.0,9239910.0
292,2024-06-01,7235961,7120710.0,7422552.0,7755732.0,7002231.0,7242860.333333333,7308017.833333333,7485708.333333333,436976.7636890963,5436526.756849315,2259294.512478171,567.0,9239910.0
293,2024-07-01,8025763,7235961.0,7185319.0,7756016.0,8191048.0,7180663.333333333,7221389.333333333,7505185.833333333,378010.7644349503,5442668.170648464,2257871.099606747,567.0,9239910.0
294,2024-08-01,7807978,8025763.0,7120710.0,6607778.0,8171315.0,7460811.333333333,7266347.166666667,7491412.083333333,461199.4736317421,5451454.207482994,2259043.561580303,567.0,9239910.0
295,2024-09-01,7644440,7807978.0,7235961.0,7422552.0,7485686.0,7689900.666666667,7466380.5,7461134.0,369620.17749513016,5459442.423728813,2259368.0857622,567.0,9239910.0
296,2024-10-01,7881866,7644440.0,8025763.0,7185319.0,7627557.0,7826060.333333333,7503361.833333333,7474363.5,375412.8160025955,5466824.172297297,2259108.0169492126,567.0,9239910.0
297,2024-11-01,7767148,7881866.0,7807978.0,7120710.0,7502556.0,7778094.666666667,7619453.0,7495555.916666667,364945.23385740136,5474955.626262627,2259638.2556549655,567.0,9239910.0
298,2024-12-01,7963519,7767148.0,7644440.0,7235961.0,7755732.0,7764484.666666667,7727192.666666667,7517605.25,271789.3805546889,5482647.546979866,2259735.5170293204,567.0,9239910.0
299,2025-01-01,8033760,7963519.0,7881866.0,8025763.0,7756016.0,7870844.333333333,7848452.333333333,7534920.833333333,138322.4362433778,5490944.775919733,2260498.4802938006,567.0,9239910.0
300,2025-02-01,7150392,8033760.0,7767148.0,7807978.0,6607778.0,7921475.666666667,7849785.166666667,7558066.166666667,140395.64237184625,5499420.826666667,2261485.485174841,567.0,9239910.0
301,2025-03-01,7796647,7150392.0,7963519.0,7644440.0,7422552.0,7715890.333333333,7740187.5,7603284.0,320589.3800947482,5504905.780730897,2259717.765276171,567.0,9239910.0
302,2025-04-01,7873317,7796647.0,8033760.0,7881866.0,7185319.0,7660266.333333333,7765555.333333333,7634458.583333333,317504.8606631117,5512494.32781457,2259812.1231711125,567.0,9239910.0
303,2025-05-01,8152079,7873317.0,7150392.0,7767148.0,7120710.0,7606785.333333333,7764130.5,7691791.75,316897.11499023676,5520285.821782178,2260140.5701135197,567.0,9239910.0
304,2025-06-01,8162081,8152079.0,7796647.0,7963519.0,7235961.0,7940681.0,7828285.666666667,7777739.166666667,354377.91362654476,5528943.03618421,2261450.9793014335,567.0,9239910.0
305,2025-07-01,8731470,8162081.0,7873317.0,8033760.0,8025763.0,8062492.333333333,7861379.333333333,7854915.833333333,378015.5165602375,5537576.275409836,2262757.19980138,567.0,9239910.0
306,2025-08-01,8639852,8731470.0,8152079.0,7150392.0,7807978.0,8348543.333333333,7977664.333333333,7913724.75,521668.11680061935,5548013.836601308,2266411.1478750077,567.0,9239910.0
307,2025-09-01,8450568,8639852.0,8162081.0,7796647.0,7644440.0,8511134.333333334,8225907.666666667,7983047.583333333,386018.8071976642,5558084.970684039,2269575.1738400804,567.0,9239910.0
308,2025-10-01,8894059,8450568.0,8731470.0,7873317.0,7881866.0,8607296.666666666,8334894.5,8050224.916666667,328630.9066225237,5567476.14935065,2271861.98655058,567.0,9239910.0
309,2025-11-01,8603498,8894059.0,8639852.0,8152079.0,7767148.0,8661493.0,8505018.166666666,8134574.333333333,305270.41839361016,5578241.789644013,2276051.850921383,567.0,9239910.0
310,2025-12-01,8729241,8603498.0,8450568.0,8162081.0,7963519.0,8649375.0,8580254.666666666,8204270.166666667,251840.89355922784,5588000.680645161,2278852.800472321,567.0,9239910.0
311,2026-01-01,52,8729241.0,8894059.0,8731470.0,8033760.0,8742266.0,8674781.333333334,8268080.333333333,148885.96045534627,5598101.131832797,2282136.2512274254,567.0,9239910.0
