,year_month,cargo,lag_1,lag_3,lag_6,lag_12,roll_mean_3,roll_mean_6,roll_mean_12,roll_std_6,exp_mean,exp_std,exp_min,exp_max
236,2019-09-01,18011136.0,18387611.0,17177690.0,22956262.0,23757456.0,17437694.0,18898019.666666668,21208169.083333332,2208672.395159335,13589078.271186441,5037063.526946178,34056.0,25720194.0
237,2019-10-01,18569944.0,18011136.0,16747781.0,18944972.0,25720194.0,17715509.333333332,18073832.0,20729309.083333332,962568.3028775677,13607736.742616033,5034581.343039436,34056.0,25720194.0
238,2019-11-01,19924660.0,18569944.0,18387611.0,19173802.0,24097927.0,18322897.0,18011327.333333332,20133454.916666668,905150.8057043684,13628586.352941176,5034234.795976649,34056.0,25720194.0
239,2019-12-01,19936124.0,19924660.0,18011136.0,17177690.0,23466270.0,18835246.666666668,18136470.333333332,19785682.666666668,1123567.5169151467,13654929.757322175,5040128.432594507,34056.0,25720194.0
240,2020-01-01,18551232.0,19936124.0,18569944.0,16747781.0,21984337.0,19476909.333333332,18596209.333333332,19491503.833333332,1213536.4624903835,13681101.4,5045888.97285314,34056.0,25720194.0
241,2020-02-01,18965474.0,18551232.0,19924660.0,18387611.0,22083727.0,19470672.0,18896784.5,19205411.75,825423.1401060374,13701309.410788381,5045128.709627408,34056.0,25720194.0
242,2020-03-01,17565311.0,18965474.0,19936124.0,18011136.0,22956262.0,19150943.333333332,18993095.0,18945557.333333332,786946.3921969606,13723062.157024793,5046010.134961964,34056.0,25720194.0
243,2020-04-01,8779803.0,17565311.0,18551232.0,18569944.0,18944972.0,18360672.333333332,18918790.833333332,18496311.416666668,909683.4766917432,13738873.880658437,5041602.431861352,34056.0,25720194.0
244,2020-05-01,10557392.0,8779803.0,18965474.0,19924660.0,19173802.0,15103529.333333334,17287100.666666668,17649214.0,4262405.975741968,13718549.819672132,5041224.427142305,34056.0,25720194.0
245,2020-06-01,11313363.0,10557392.0,17565311.0,19936124.0,17177690.0,12300835.333333334,15725889.333333334,16931179.833333332,4786407.798079642,13705647.134693878,5034935.51510455,34056.0,25720194.0
246,2020-07-01,12614197.0,11313363.0,8779803.0,18551232.0,16747781.0,10216852.666666666,14288762.5,16442485.916666666,4558526.286663838,13695922.402439024,5026964.116306907,34056.0,25720194.0
247,2020-08-01,60976.0,12614197.0,10557392.0,18965474.0,18387611.0,11494984.0,13299256.666666666,16098020.583333334,4065995.62570305,13691542.94736842,5017208.438997125,34056.0,25720194.0
248,2020-09-01,12559321.0,60976.0,11313363.0,17565311.0,18011136.0,7996178.666666667,10148507.0,14570801.0,5766182.749619612,13636580.983870968,5081302.074430583,34056.0,25720194.0
249,2020-10-01,14655895.0,12559321.0,12614197.0,8779803.0,18569944.0,8411498.0,9314175.333333334,14116483.083333334,4751225.191426252,13632254.638554217,5071506.675130876,34056.0,25720194.0
250,2020-11-01,15018370.0,14655895.0,60976.0,10557392.0,19924660.0,9092064.0,10293524.0,13790312.333333334,5203160.125143717,13636349.2,5061726.723051151,34056.0,25720194.0
251,2020-12-01,13070211.0,15018370.0,12559321.0,11313363.0,19936124.0,14077862.0,11037020.333333334,13381454.833333334,5555217.350484846,13641855.258964144,5052346.246763895,34056.0,25720194.0
252,2021-01-01,15727571.0,13070211.0,14655895.0,12614197.0,18551232.0,14248158.666666666,11329828.333333334,12809295.416666666,5618634.6904573785,13639586.82936508,5042400.352374936,34056.0,25720194.0
253,2021-02-01,12365607.0,15727571.0,15018370.0,60976.0,18965474.0,14605384.0,11848724.0,12573990.333333334,5897801.290939669,13647839.731225297,5034097.456855397,34056.0,25720194.0
254,2021-03-01,13105510.0,12365607.0,13070211.0,12559321.0,17565311.0,13721129.666666666,13899495.833333334,12024001.416666666,1414388.545405631,13642791.570866141,5024782.937734235,34056.0,25720194.0
255,2021-04-01,13736618.0,13105510.0,15727571.0,14655895.0,8779803.0,13732896.0,13990527.333333334,11652351.333333334,1325677.132830901,13640684.584313726,5014994.745285656,34056.0,25720194.0
256,2021-05-01,15862920.0,13736618.0,12365607.0,15018370.0,10557392.0,13069245.0,13837314.5,12065419.25,1285924.5768297564,13641059.32421875,5005155.354099792,34056.0,25720194.0
257,2021-06-01,10934273.0,15862920.0,13105510.0,13070211.0,11313363.0,14235016.0,13978072.833333334,12507546.583333334,1473588.693198159,13649704.696498055,4997292.386535945,34056.0,25720194.0
258,2021-07-01,14344613.0,10934273.0,13736618.0,15727571.0,12614197.0,13511270.333333334,13622083.166666666,12475955.75,1925484.388092682,13639179.767441861,4990424.830010448,34056.0,25720194.0
259,2021-08-01,12158497.0,14344613.0,15862920.0,12365607.0,60976.0,13713935.333333334,13391590.166666666,12620157.083333334,1691606.2691649746,13641903.447876448,4980936.950928801,34056.0,25720194.0
260,2021-09-01,12484538.0,12158497.0,10934273.0,13105510.0,12559321.0,12479127.666666666,13357071.833333334,13628283.833333334,1718626.6061463857,13636198.038461538,4972163.098259061,34056.0,25720194.0
261,2021-10-01,13601486.0,12484538.0,14344613.0,13736618.0,14655895.0,12995882.666666666,13253576.5,13622051.916666666,1755115.4541489214,13631785.54789272,4963104.007403268,34056.0,25720194.0
262,2021-11-01,11512799.0,13601486.0,12158497.0,15862920.0,15018370.0,12748173.666666666,13231054.5,13534184.5,1748531.9427179974,13631669.900763359,4953587.374372708,34056.0,25720194.0
263,2021-12-01,12189266.0,11512799.0,12484538.0,10934273.0,13070211.0,12532941.0,12506034.333333334,13242053.583333334,1277386.4156374629,13623613.357414449,4945850.99410229,34056.0,25720194.0
264,2022-01-01,15876174.0,12189266.0,13601486.0,14344613.0,15727571.0,12434517.0,12715199.833333334,13168641.5,1051283.7413348642,13618180.223484848,4937228.551705248,34056.0,25720194.0
265,2022-02-01,15506981.0,15876174.0,11512799.0,12158497.0,12365607.0,13192746.333333334,12970460.0,13181025.083333334,1579355.021677035,13626700.95471698,4929820.619590288,34056.0,25720194.0
266,2022-03-01,17333974.0,15506981.0,12189266.0,12484538.0,13105510.0,14524140.333333334,13528540.666666666,13442806.25,1809847.623945824,13633769.67669173,4921860.683585263,34056.0,25720194.0
267,2022-04-01,15356995.0,17333974.0,15876174.0,13601486.0,13736618.0,16239043.0,14336780.0,13795178.25,2273746.6207238864,13647628.119850187,4917816.722066217,34056.0,25720194.0
268,2022-05-01,14092157.0,15356995.0,15506981.0,11512799.0,15862920.0,16065983.333333334,14629364.833333334,13930209.666666666,2273154.836251826,13654006.354477612,4909709.138556755,34056.0,25720194.0
269,2022-06-01,13169666.0,14092157.0,17333974.0,12189266.0,10934273.0,15594375.333333334,15059257.833333334,13782646.083333334,1749452.843712877,13655635.167286245,4900613.487203912,34056.0,25720194.0
270,2022-07-01,14118624.0,13169666.0,15356995.0,15876174.0,14344613.0,14206272.666666666,15222657.833333334,13968928.833333334,1447510.4887409538,13653835.281481482,4891585.46719812,34056.0,25720194.0
271,2022-08-01,13390537.0,14118624.0,14092157.0,15506981.0,12158497.0,13793482.333333334,14929732.833333334,13950096.416666666,1466520.376017691,13655550.36900369,4882600.205264293,34056.0,25720194.0
272,2022-09-01,13900321.0,13390537.0,13169666.0,17333974.0,12484538.0,13559609.0,14576992.166666666,14052766.416666666,1551951.1955137844,13654576.05514706,4873609.88233228,34056.0,25720194.0
273,2022-10-01,13740441.0,13900321.0,14118624.0,15356995.0,13601486.0,13803160.666666666,14004716.666666666,14170748.333333334,766120.371397313,13655476.21978022,4864665.527786311,34056.0,25720194.0
274,2022-11-01,8576945.0,13740441.0,13390537.0,14092157.0,11512799.0,13677099.666666666,13735291.0,14182327.916666666,384797.587151071,13655786.310218979,4855750.422916072,34056.0,25720194.0
275,2022-12-01,8831467.0,8576945.0,13900321.0,13169666.0,12189266.0,12072569.0,12816089.0,13937673.416666666,2104848.3141700434,13637317.796363637,4856548.011351341,34056.0,25720194.0
276,2023-01-01,9797977.0,8831467.0,13740441.0,14118624.0,15876174.0,10382951.0,12093055.833333334,13657856.833333334,2636947.7111113584,13619905.293478262,4856333.286714342,34056.0,25720194.0
277,2023-02-01,12967847.0,9797977.0,8576945.0,13390537.0,15506981.0,9068796.333333334,11372948.0,13151340.416666666,2562053.6629551803,13606107.718411552,4852963.749779365,34056.0,25720194.0
278,2023-03-01,12459536.0,12967847.0,8831467.0,13900321.0,17333974.0,10532430.333333334,11302499.666666666,12939745.916666666,2500554.118613457,13603811.816546762,4844347.216254525,34056.0,25720194.0
279,2023-04-01,11673950.0,12459536.0,9797977.0,13740441.0,15356995.0,11741786.666666666,11062368.833333334,12533542.75,2258669.298263962,13599710.46953405,4836111.747774083,34056.0,25720194.0
280,2023-05-01,11668992.0,11673950.0,12967847.0,8576945.0,14092157.0,12367111.0,10717953.666666666,12226622.333333334,1897269.888337849,13592832.753571428,4828808.734720439,34056.0,25720194.0
281,2023-06-01,11869789.0,11668992.0,12459536.0,8831467.0,13169666.0,11934159.333333334,11233294.833333334,12024691.916666666,1595322.02632115,13585986.34519573,4821544.232872395,34056.0,25720194.0
282,2023-07-01,11731275.0,11869789.0,11673950.0,9797977.0,14118624.0,11737577.0,11739681.833333334,11916368.833333334,1079170.3256612578,13579900.539007092,4814042.237961983,34056.0,25720194.0
283,2023-08-01,12569178.0,11731275.0,11668992.0,12967847.0,13390537.0,11756685.333333334,12061898.166666666,11717423.083333334,534781.4097732167,13573368.29328622,4806755.400956111,34056.0,25720194.0
284,2023-09-01,11885825.0,12569178.0,11869789.0,12459536.0,13900321.0,12056747.333333334,11995453.333333334,11648976.5,409891.65071360994,13569832.411971832,4798625.369313527,34056.0,25720194.0
285,2023-10-01,11767469.0,11885825.0,11731275.0,11673950.0,13740441.0,12062092.666666666,11899834.833333334,11481101.833333334,341128.74148600677,13563923.614035089,4791208.155957448,34056.0,25720194.0
286,2023-11-01,11562035.0,11767469.0,12569178.0,11668992.0,8576945.0,12074157.333333334,11915421.333333334,11316687.5,330721.3973572424,13557642.304195805,4783974.64997493,34056.0,25720194.0
287,2023-12-01,11867501.0,11562035.0,11885825.0,11869789.0,8831467.0,11738443.0,11897595.166666666,11565445.0,349036.119707154,13550688.968641115,4777056.3272969965,34056.0,25720194.0
288,2024-01-01,10136243.0,11867501.0,11767469.0,11731275.0,9797977.0,11732335.0,11897213.833333334,11818447.833333334,349073.82249980693,13544844.565972222,4769757.987199322,34056.0,25720194.0
289,2024-02-01,11743685.0,10136243.0,11562035.0,12569178.0,12967847.0,11188593.0,11631375.166666666,11846636.666666666,807307.1369739176,13533050.096885813,4765689.750048793,34056.0,25720194.0
290,2024-03-01,13227666.0,11743685.0,11867501.0,11885825.0,12459536.0,11249143.0,11493793.0,11744623.166666666,675024.4878509636,13526879.872413794,4758597.696690874,34056.0,25720194.0
291,2024-04-01,13240516.0,13227666.0,10136243.0,11767469.0,11673950.0,11702531.333333334,11717433.166666666,11808634.0,982937.1538625574,13525851.64604811,4750418.515333545,34056.0,25720194.0
292,2024-05-01,14747811.0,13240516.0,11743685.0,11562035.0,11668992.0,12737289.0,11962941.0,11939181.166666666,1165028.7891229386,13524874.469178082,4742278.65761624,34056.0,25720194.0
293,2024-06-01,14122556.0,14747811.0,13227666.0,11867501.0,11869789.0,13738664.333333334,12493903.666666666,12195749.416666666,1593091.8098545144,13529048.313993175,4734690.420930002,34056.0,25720194.0
294,2024-07-01,15269717.0,14122556.0,13240516.0,10136243.0,11731275.0,14036961.0,12869746.166666666,12383480.0,1679421.9354501225,13531067.047619049,4726730.580670126,34056.0,25720194.0
295,2024-08-01,15519742.0,15269717.0,14747811.0,11743685.0,12569178.0,14713361.333333334,13725325.166666666,12678350.166666666,1264754.3693210331,13536960.776271187,4719770.754738891,34056.0,25720194.0
296,2024-09-01,12934590.0,15519742.0,14122556.0,13227666.0,11885825.0,14970671.666666666,14354668.0,12924230.5,991425.0031120274,13543659.361486487,4713173.574349789,34056.0,25720194.0
297,2024-10-01,12455568.0,12934590.0,15269717.0,13240516.0,11767469.0,14574683.0,14305822.0,13011627.583333334,1062712.5774886091,13541608.622895623,4705338.124866749,34056.0,25720194.0
298,2024-11-01,11260013.0,12455568.0,15519742.0,14747811.0,11562035.0,13636633.333333334,14174997.333333334,13068969.166666666,1251611.9640041592,13537964.191275168,4697831.278264104,34056.0,25720194.0
299,2024-12-01,14470811.0,11260013.0,12934590.0,14122556.0,11867501.0,12216723.666666666,13593697.666666666,13043800.666666666,1671778.9862448757,13530345.62541806,4691792.2286678795,34056.0,25720194.0
300,2025-01-01,11748419.0,14470811.0,12455568.0,15269717.0,10136243.0,12728797.333333334,13651740.166666666,13260743.166666666,1699626.3098803351,13533480.51,4684254.559732807,34056.0,25720194.0
301,2025-02-01,15194693.0,11748419.0,11260013.0,15519742.0,11743685.0,12493081.0,13064857.166666666,13395091.166666666,1635960.9079884035,13527550.0730897,4677572.679546774,34056.0,25720194.0
302,2025-03-01,17543805.0,15194693.0,14470811.0,12934590.0,13227666.0,13804641.0,13010682.333333334,13682675.166666666,1541036.8015691063,13533070.413907284,4670781.453066146,34056.0,25720194.0
303,2025-04-01,17448939.0,17543805.0,11748419.0,12455568.0,13240516.0,14828972.333333334,13778884.833333334,14042353.416666666,2403188.4112890195,13546307.161716172,4668731.02606574,34056.0,25720194.0
304,2025-05-01,17185470.0,17448939.0,15194693.0,11260013.0,14747811.0,16729145.666666666,14611113.333333334,14393055.333333334,2699595.4211096046,13559144.766447369,4666391.7947333865,34056.0,25720194.0
305,2025-06-01,16574554.0,17185470.0,17543805.0,14470811.0,14122556.0,17392738.0,15598689.5,14596193.583333334,2279678.744109174,13571034.357377049,4663335.599917881,34056.0,25720194.0
306,2025-07-01,16109489.0,16574554.0,17448939.0,11748419.0,15269717.0,17069654.333333332,15949313.333333334,14800526.75,2232812.354780658,13580849.781045752,4658849.545012446,34056.0,25720194.0
307,2025-08-01,16036449.0,16109489.0,17185470.0,15194693.0,15519742.0,16623171.0,16676158.333333334,14870507.75,909458.7597594238,13589086.390879478,4653469.191938831,34056.0,25720194.0
308,2025-09-01,13758674.0,16036449.0,16574554.0,17543805.0,12934590.0,16240164.0,16816451.0,14913566.666666666,668127.6048597927,13597032.373376623,4647976.494422153,34056.0,25720194.0
309,2025-10-01,14378212.0,13758674.0,16109489.0,17448939.0,12455568.0,15301537.333333334,16185595.833333334,14982240.333333334,1316439.0889388877,13597555.485436894,4640434.054414512,34056.0,25720194.0
310,2025-11-01,16501947.0,14378212.0,16036449.0,17185470.0,11260013.0,14724445.0,15673808.0,15142460.666666666,1323941.0123245225,13600073.732258065,4633131.336575811,34056.0,25720194.0
311,2025-12-01,15571789.0,16501947.0,13758674.0,16574554.0,14470811.0,14879611.0,15559887.5,15579288.5,1190539.7044811153,13609404.514469454,4628578.385575941,34056.0,25720194.0
